work_id,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,reference_field_counts_json,processed_at_utc
W3125271325,32,26,6,3,0.32450838693107004,0.038461538461538006,0.923076923076923,"{""Arts and Humanities"": 1, ""Computer Science"": 24, ""Health Professions"": 1}",2026-06-09T20:30:56.813519
W3211872609,18,14,4,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:30:56.813519
W3163901744,34,27,7,1,0.0,0.0,1.0,"{""Computer Science"": 27}",2026-06-09T20:30:56.813519
W2773781902,22,21,1,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:30:56.813519
W3200980294,66,61,5,2,0.14430003545925602,0.032786885245901,0.9672131147540981,"{""Computer Science"": 59, ""Decision Sciences"": 2}",2026-06-09T20:30:56.813519
W3128377756,17,13,4,2,0.27118937304184404,0.0,0.923076923076923,"{""Computer Science"": 12, ""Engineering"": 1}",2026-06-09T20:30:56.813519
W2610635252,17,15,2,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:30:56.813519
W3117502566,31,29,2,3,0.39844050758376903,0.034482758620689,0.896551724137931,"{""Computer Science"": 26, ""Decision Sciences"": 1, ""Mathematics"": 2}",2026-06-09T20:30:56.813519
W3034774681,20,18,2,2,0.214559155176405,0.0,0.9444444444444441,"{""Computer Science"": 17, ""Engineering"": 1}",2026-06-09T20:30:56.813519
W2972525790,47,40,7,4,0.7241180912257421,0.0,0.775,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 31, ""Engineering"": 6, ""Mathematics"": 2}",2026-06-09T20:30:56.813519
W4287122187,0,0,0,0,,,,{},2026-06-09T20:30:56.813519
W3094381773,22,15,7,3,0.6277052571971501,0.2,0.8,"{""Computer Science"": 12, ""Decision Sciences"": 1, ""Psychology"": 2}",2026-06-09T20:30:56.813519
W4287075354,0,0,0,0,,,,{},2026-06-09T20:30:56.813519
W3206178435,24,22,2,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:30:56.813519
W2944373044,64,59,5,1,0.0,0.0,1.0,"{""Computer Science"": 59}",2026-06-09T20:30:56.814557
W3209542436,38,32,6,3,0.27711335749145505,0.0,0.9375,"{""Computer Science"": 30, ""Engineering"": 1, ""Mathematics"": 1}",2026-06-09T20:30:56.814557
W2973276266,13,11,2,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:30:56.814557
W3037448904,40,36,4,2,0.12693054534140202,0.0,0.9722222222222221,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 35}",2026-06-09T20:30:56.814557
W3008671257,25,24,1,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:30:56.814557
W3084296575,21,17,4,2,0.22371807606583302,0.058823529411764004,0.9411764705882351,"{""Computer Science"": 16, ""Decision Sciences"": 1}",2026-06-09T20:30:56.814557
W4287240979,0,0,0,0,,,,{},2026-06-09T20:30:56.814557
W3142074968,30,21,9,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:30:56.814557
W3129913775,22,21,1,2,0.191444081957717,0.0,0.9523809523809521,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 20}",2026-06-09T20:30:56.814557
W2891997820,35,31,4,1,0.0,0.0,1.0,"{""Computer Science"": 31}",2026-06-09T20:30:56.814557
W3214495526,42,26,16,2,0.16302362949436502,0.0,0.9615384615384611,"{""Computer Science"": 25, ""Neuroscience"": 1}",2026-06-09T20:30:56.814557
W2906574053,24,18,6,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:30:56.814557
W2947813521,35,26,9,4,0.894243631659122,0.269230769230769,0.6923076923076921,"{""Arts and Humanities"": 2, ""Computer Science"": 18, ""Neuroscience"": 1, ""Social Sciences"": 5}",2026-06-09T20:30:56.814557
W2785779000,8,6,2,1,0.0,0.0,1.0,"{""Computer Science"": 6}",2026-06-09T20:30:56.814557
W2803484107,47,44,3,2,0.108471339035916,0.0,0.9772727272727271,"{""Computer Science"": 43, ""Neuroscience"": 1}",2026-06-09T20:30:56.814557
W3098003361,39,36,3,4,0.37838700711183604,0.027777777777777003,0.9166666666666661,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 33, ""Engineering"": 1, ""Psychology"": 1}",2026-06-09T20:30:56.814557
W3212284388,32,26,6,1,0.0,0.0,1.0,"{""Computer Science"": 26}",2026-06-09T20:30:56.814557
W4287557193,0,0,0,0,,,,{},2026-06-09T20:30:56.814557
W3092509331,28,25,3,2,0.692346967089961,0.48,0.52,"{""Computer Science"": 13, ""Social Sciences"": 12}",2026-06-09T20:30:56.814557
W3131157458,49,38,11,4,0.362923471512452,0.026315789473684,0.9210526315789471,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Chemistry"": 1, ""Computer Science"": 35, ""Social Sciences"": 1}",2026-06-09T20:30:56.814557
W3028871071,38,31,7,4,0.8874505400755021,0.032258064516129004,0.6774193548387091,"{""Arts and Humanities"": 1, ""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 21, ""Neuroscience"": 7}",2026-06-09T20:30:56.815562
W3085395857,37,37,0,2,0.34254150797197,0.0,0.8918918918918911,"{""Biochemistry, Genetics and Molecular Biology"": 4, ""Computer Science"": 33}",2026-06-09T20:30:56.815562
W3091941720,21,21,0,5,0.953256252840685,0.19047619047619002,0.7142857142857141,"{""Arts and Humanities"": 1, ""Computer Science"": 15, ""Mathematics"": 1, ""Physics and Astronomy"": 1, ""Social Sciences"": 3}",2026-06-09T20:30:56.815562
W4287020980,0,0,0,0,,,,{},2026-06-09T20:30:56.815562
W2951464442,13,11,2,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:30:56.815562
W3172718868,29,24,5,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:30:56.815562
W3009562733,68,56,12,2,0.08957802666754301,0.0,0.9821428571428571,"{""Computer Science"": 55, ""Engineering"": 1}",2026-06-09T20:30:56.815562
W3006610127,29,21,8,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:30:56.815562
W3006017874,28,24,4,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:30:56.815562
W3094176124,37,30,7,3,0.38873439022092904,0.0,0.9,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 27, ""Materials Science"": 1}",2026-06-09T20:30:56.815562
W2964846271,51,46,5,4,0.6603628324820401,0.021739130434782,0.8043478260869561,"{""Computer Science"": 37, ""Engineering"": 2, ""Neuroscience"": 6, ""Psychology"": 1}",2026-06-09T20:30:56.815562
W4286973106,0,0,0,0,,,,{},2026-06-09T20:30:56.815562
W3043845016,55,43,12,6,0.6218918103689991,0.069767441860465,0.8604651162790691,"{""Arts and Humanities"": 1, ""Computer Science"": 37, ""Decision Sciences"": 1, ""Mathematics"": 1, ""Neuroscience"": 2, ""Psychology"": 1}",2026-06-09T20:30:56.815562
W3031955466,57,50,7,5,0.516019390259989,0.04,0.88,"{""Computer Science"": 44, ""Decision Sciences"": 1, ""Health Professions"": 1, ""Neuroscience"": 3, ""Social Sciences"": 1}",2026-06-09T20:30:56.815562
W3215697853,10,9,1,1,0.0,0.0,1.0,"{""Computer Science"": 9}",2026-06-09T20:30:56.815562
W2890561662,34,31,3,3,0.28393626675586403,0.032258064516129004,0.9354838709677411,"{""Business, Management and Accounting"": 1, ""Computer Science"": 29, ""Health Professions"": 1}",2026-06-09T20:30:56.815562
W4307225174,0,0,0,0,,,,{},2026-06-09T20:30:56.815562
W3158196282,25,23,2,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:30:56.815562
W3094097817,29,27,2,2,0.15841057013179002,0.037037037037037,0.962962962962962,"{""Business, Management and Accounting"": 1, ""Computer Science"": 26}",2026-06-09T20:30:56.815562
W2994972936,51,43,8,3,0.46698727080968305,0.0,0.8604651162790691,"{""Computer Science"": 37, ""Engineering"": 5, ""Medicine"": 1}",2026-06-09T20:30:56.816566
W4287724718,0,0,0,0,,,,{},2026-06-09T20:30:56.816566
W2931501180,37,31,6,2,0.14250586739273702,0.0,0.9677419354838711,"{""Computer Science"": 30, ""Engineering"": 1}",2026-06-09T20:30:56.816566
W2794504309,37,37,0,1,0.0,0.0,1.0,"{""Computer Science"": 37}",2026-06-09T20:30:56.816566
W3046174616,13,11,2,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:30:56.816566
W3214002139,40,27,13,4,0.820054744645837,0.185185185185185,0.74074074074074,"{""Computer Science"": 20, ""Decision Sciences"": 1, ""Neuroscience"": 2, ""Social Sciences"": 4}",2026-06-09T20:30:56.816566
W3216813667,15,11,4,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:30:56.816566
W3040854424,45,43,2,4,1.12099378579417,0.023255813953488,0.488372093023255,"{""Computer Science"": 21, ""Medicine"": 12, ""Neuroscience"": 9, ""Psychology"": 1}",2026-06-09T20:30:56.816566
W4287127056,0,0,0,0,,,,{},2026-06-09T20:30:56.816566
W4287322188,0,0,0,0,,,,{},2026-06-09T20:30:56.816566
W3159838520,24,19,5,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:30:56.816566
W3020264409,35,32,3,3,0.27711335749145505,0.0,0.9375,"{""Computer Science"": 30, ""Engineering"": 1, ""Mathematics"": 1}",2026-06-09T20:30:56.816566
W4287023764,0,0,0,0,,,,{},2026-06-09T20:30:56.816566
W3215481812,0,0,0,0,,,,{},2026-06-09T20:31:06.513421
W3153287399,43,37,6,1,0.0,0.0,1.0,"{""Computer Science"": 37}",2026-06-09T20:31:06.513421
W2979427124,20,18,2,2,0.34883209584303104,0.11111111111111101,0.8888888888888881,"{""Computer Science"": 16, ""Psychology"": 2}",2026-06-09T20:31:06.514419
W4287122378,0,0,0,0,,,,{},2026-06-09T20:31:06.514419
W3147792899,29,19,10,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:31:06.514419
W3175547470,45,39,6,5,0.848473691101544,0.051282051282051,0.7435897435897431,"{""Business, Management and Accounting"": 1, ""Computer Science"": 29, ""Engineering"": 2, ""Medicine"": 6, ""Social Sciences"": 1}",2026-06-09T20:31:06.514419
W3154957612,40,34,6,1,0.0,0.0,1.0,"{""Computer Science"": 34}",2026-06-09T20:31:06.514419
W4322100051,0,0,0,0,,,,{},2026-06-09T20:31:06.514419
W3152729555,24,17,7,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:31:06.514419
W3162236869,38,34,4,2,0.132691420839871,0.0,0.9705882352941171,"{""Computer Science"": 33, ""Engineering"": 1}",2026-06-09T20:31:06.514419
W3016191525,29,18,11,2,0.214559155176405,0.055555555555555004,0.9444444444444441,"{""Computer Science"": 17, ""Psychology"": 1}",2026-06-09T20:31:06.514419
W3127171427,31,30,1,4,0.434944202258259,0.033333333333333,0.9,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 27, ""Engineering"": 1, ""Social Sciences"": 1}",2026-06-09T20:31:06.514419
W3166326463,40,37,3,2,0.12425083738963001,0.027027027027027,0.972972972972973,"{""Computer Science"": 36, ""Decision Sciences"": 1}",2026-06-09T20:31:06.515418
W4226330564,0,0,0,0,,,,{},2026-06-09T20:31:06.515418
W2964843157,19,15,4,2,0.24493002679463502,0.0,0.9333333333333331,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 14}",2026-06-09T20:31:06.515418
W3195915598,38,34,4,2,0.132691420839871,0.0,0.9705882352941171,"{""Computer Science"": 33, ""Mathematics"": 1}",2026-06-09T20:31:06.515418
W3149844058,42,37,5,5,0.9787799793713451,0.324324324324324,0.6756756756756751,"{""Arts and Humanities"": 3, ""Computer Science"": 25, ""Decision Sciences"": 1, ""Psychology"": 1, ""Social Sciences"": 7}",2026-06-09T20:31:06.515418
W4294766263,0,0,0,0,,,,{},2026-06-09T20:31:06.515418
W3023419341,53,42,11,3,0.22445109055580903,0.023809523809523003,0.9523809523809521,"{""Arts and Humanities"": 1, ""Computer Science"": 40, ""Neuroscience"": 1}",2026-06-09T20:31:06.515418
W2970223322,39,37,2,2,0.12425083738963001,0.027027027027027,0.972972972972973,"{""Arts and Humanities"": 1, ""Computer Science"": 36}",2026-06-09T20:31:06.515418
W3165625289,48,42,6,5,0.8794322291002821,0.14285714285714202,0.738095238095238,"{""Biochemistry, Genetics and Molecular Biology"": 4, ""Computer Science"": 31, ""Decision Sciences"": 5, ""Economics, Econometrics and Finance"": 1, ""Health Professions"": 1}",2026-06-09T20:31:06.515418
W3207556002,0,0,0,0,,,,{},2026-06-09T20:31:06.515418
W2957823618,30,26,4,1,0.0,0.0,1.0,"{""Computer Science"": 26}",2026-06-09T20:31:06.515418
W3212363653,49,44,5,1,0.0,0.0,1.0,"{""Computer Science"": 44}",2026-06-09T20:31:06.516449
W3093860203,0,0,0,0,,,,{},2026-06-09T20:31:06.516449
W4226331168,0,0,0,0,,,,{},2026-06-09T20:31:06.516449
W2904518532,60,56,4,4,0.33158440988954,0.035714285714285005,0.928571428571428,"{""Computer Science"": 52, ""Medicine"": 2, ""Psychology"": 1, ""Social Sciences"": 1}",2026-06-09T20:31:06.516449
W2754526845,25,22,3,2,0.18490739916777502,0.0,0.954545454545454,"{""Computer Science"": 21, ""Mathematics"": 1}",2026-06-09T20:31:06.516449
W2973921611,29,23,6,4,0.9368779699291141,0.0,0.30434782608695604,"{""Computer Science"": 7, ""Earth and Planetary Sciences"": 1, ""Engineering"": 14, ""Environmental Science"": 1}",2026-06-09T20:31:06.516449
W3212521796,28,23,5,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:31:06.516449
W3164239084,38,29,9,1,0.0,0.0,1.0,"{""Computer Science"": 29}",2026-06-09T20:31:06.516449
W2950661620,43,42,1,3,0.22445109055580903,0.0,0.9523809523809521,"{""Computer Science"": 40, ""Earth and Planetary Sciences"": 1, ""Engineering"": 1}",2026-06-09T20:31:06.516449
W3155800436,0,0,0,0,,,,{},2026-06-09T20:31:06.516449
W4200633393,0,0,0,0,,,,{},2026-06-09T20:31:06.516449
W4286903242,0,0,0,0,,,,{},2026-06-09T20:31:06.516449
W2980598790,45,38,7,3,0.24267348118901802,0.0,0.9473684210526311,"{""Agricultural and Biological Sciences"": 1, ""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 36}",2026-06-09T20:31:06.516449
W3198473709,52,49,3,5,0.5925497839264281,0.0,0.8571428571428571,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Chemistry"": 3, ""Computer Science"": 42, ""Engineering"": 1, ""Materials Science"": 2}",2026-06-09T20:31:06.517459
W2618478662,12,11,1,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:31:06.517459
W2767785892,22,21,1,4,0.684954761053158,0.0,0.8095238095238091,"{""Computer Science"": 17, ""Engineering"": 1, ""Mathematics"": 2, ""Medicine"": 1}",2026-06-09T20:31:06.517459
W3160344905,25,19,6,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:31:06.517459
W2772421299,5,3,2,1,0.0,0.0,1.0,"{""Computer Science"": 3}",2026-06-09T20:31:06.517459
W2946515115,41,38,3,2,0.514653165428929,0.0,0.7894736842105261,"{""Biochemistry, Genetics and Molecular Biology"": 8, ""Computer Science"": 30}",2026-06-09T20:31:06.517459
W3186241454,28,21,7,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:31:06.517459
W3173474617,0,0,0,0,,,,{},2026-06-09T20:31:06.517459
W3046415819,64,56,8,2,0.08957802666754301,0.0,0.9821428571428571,"{""Computer Science"": 55, ""Engineering"": 1}",2026-06-09T20:31:06.517459
W2914172564,13,13,0,3,0.911017539712562,0.0,0.461538461538461,"{""Computer Science"": 6, ""Engineering"": 6, ""Materials Science"": 1}",2026-06-09T20:31:06.517459
W4287817187,0,0,0,0,,,,{},2026-06-09T20:31:06.517459
W2949059773,31,30,1,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:31:06.517459
W3169206319,38,36,2,2,0.28683598305616004,0.0,0.9166666666666661,"{""Biochemistry, Genetics and Molecular Biology"": 3, ""Computer Science"": 33}",2026-06-09T20:31:06.518458
W3015772263,15,15,0,3,0.8608513906312311,0.0,0.6666666666666661,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 10, ""Medicine"": 3}",2026-06-09T20:31:06.518458
W4287631906,0,0,0,0,,,,{},2026-06-09T20:31:06.518458
W2955375559,30,29,1,2,0.149994923610415,0.0,0.96551724137931,"{""Computer Science"": 28, ""Mathematics"": 1}",2026-06-09T20:31:06.518458
W3211538951,33,18,15,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:31:06.518458
W3048757950,39,35,4,1,0.0,0.0,1.0,"{""Computer Science"": 35}",2026-06-09T20:31:06.518458
W3036762419,112,92,20,2,0.104732439105086,0.0,0.9782608695652171,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 90}",2026-06-09T20:31:06.518458
W3014973596,38,27,11,2,0.264052051825628,0.0,0.925925925925925,"{""Computer Science"": 25, ""Engineering"": 2}",2026-06-09T20:31:06.518458
W4287812926,0,0,0,0,,,,{},2026-06-09T20:31:06.518458
W3205588468,30,29,1,4,0.831571122591059,0.034482758620689,0.241379310344827,"{""Computer Science"": 7, ""Engineering"": 20, ""Medicine"": 1, ""Psychology"": 1}",2026-06-09T20:31:06.519457
W4296405649,0,0,0,0,,,,{},2026-06-09T20:31:06.519457
W3159014618,19,18,1,3,0.556646903582106,0.16666666666666602,0.833333333333333,"{""Computer Science"": 15, ""Psychology"": 2, ""Social Sciences"": 1}",2026-06-09T20:31:06.519457
W4287693046,0,0,0,0,,,,{},2026-06-09T20:31:06.519457
W2986843960,19,18,1,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:31:06.519457
W3083869628,48,46,2,6,1.04963354644464,0.021739130434782,0.652173913043478,"{""Biochemistry, Genetics and Molecular Biology"": 10, ""Computer Science"": 30, ""Health Professions"": 2, ""Medicine"": 2, ""Pharmacology, Toxicology and Pharmaceutics"": 1, ""Social Sciences"": 1}",2026-06-09T20:31:06.519457
W2945164631,18,18,0,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:31:06.519457
W3033875768,32,28,4,3,0.30682915344097,0.07142857142857101,0.928571428571428,"{""Arts and Humanities"": 1, ""Computer Science"": 26, ""Social Sciences"": 1}",2026-06-09T20:31:06.519457
W2974341516,30,28,2,1,0.0,0.0,1.0,"{""Computer Science"": 28}",2026-06-09T20:31:06.519457
W3086709152,16,15,1,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:31:06.519457
W4287116714,0,0,0,0,,,,{},2026-06-09T20:31:06.519457
W3173769540,43,36,7,1,0.0,0.0,1.0,"{""Computer Science"": 36}",2026-06-09T20:31:06.519457
W3198378779,60,56,4,7,1.259139826099799,0.28571428571428503,0.14285714285714202,"{""Computer Science"": 8, ""Decision Sciences"": 1, ""Mathematics"": 1, ""Medicine"": 1, ""Neuroscience"": 29, ""Physics and Astronomy"": 1, ""Psychology"": 15}",2026-06-09T20:31:06.520456
W3150294986,26,23,3,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:31:06.520456
W3211544529,35,31,4,3,0.28393626675586403,0.032258064516129004,0.9354838709677411,"{""Agricultural and Biological Sciences"": 1, ""Arts and Humanities"": 1, ""Computer Science"": 29}",2026-06-09T20:31:06.520456
W3169302580,32,30,2,2,0.146144746008563,0.033333333333333,0.9666666666666661,"{""Arts and Humanities"": 1, ""Computer Science"": 29}",2026-06-09T20:31:06.520456
W4303020902,0,0,0,0,,,,{},2026-06-09T20:31:06.520456
W3206678197,35,33,2,5,1.078633803768512,0.42424242424242403,0.5454545454545451,"{""Business, Management and Accounting"": 1, ""Computer Science"": 18, ""Decision Sciences"": 2, ""Medicine"": 1, ""Social Sciences"": 11}",2026-06-09T20:31:06.520456
W3212689639,55,36,19,3,0.47244169446946804,0.11111111111111101,0.861111111111111,"{""Computer Science"": 31, ""Neuroscience"": 1, ""Social Sciences"": 4}",2026-06-09T20:31:06.520456
W4287641005,0,0,0,0,,,,{},2026-06-09T20:31:06.520456
W3037675529,12,11,1,3,0.759547391474863,0.0,0.7272727272727271,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 8, ""Health Professions"": 1}",2026-06-09T20:31:06.520456
W4287373649,0,0,0,0,,,,{},2026-06-09T20:31:06.520456
W3135371565,23,23,0,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:31:06.520456
W4226439542,0,0,0,0,,,,{},2026-06-09T20:31:06.520456
W2949784712,53,46,7,7,0.9614261334131491,0.10869565217391301,0.760869565217391,"{""Arts and Humanities"": 1, ""Biochemistry, Genetics and Molecular Biology"": 3, ""Chemistry"": 1, ""Computer Science"": 35, ""Decision Sciences"": 2, ""Mathematics"": 2, ""Social Sciences"": 2}",2026-06-09T20:31:06.520456
W3031105340,39,39,0,4,0.7641578645672951,0.025641025641025002,0.7179487179487181,"{""Biochemistry, Genetics and Molecular Biology"": 9, ""Computer Science"": 28, ""Decision Sciences"": 1, ""Medicine"": 1}",2026-06-09T20:31:06.521476
W3213938204,28,27,1,2,0.15841057013179002,0.037037037037037,0.962962962962962,"{""Computer Science"": 26, ""Social Sciences"": 1}",2026-06-09T20:31:06.521476
W3135321648,29,25,4,5,1.108571657147345,0.68,0.24,"{""Computer Science"": 6, ""Environmental Science"": 1, ""Medicine"": 1, ""Psychology"": 2, ""Social Sciences"": 15}",2026-06-09T20:31:06.521476
W3015881266,29,25,4,4,0.606025202735729,0.0,0.84,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 21, ""Neuroscience"": 1, ""Physics and Astronomy"": 1}",2026-06-09T20:31:06.521476
W4200630122,0,0,0,0,,,,{},2026-06-09T20:31:06.521476
W3136389012,42,36,6,3,0.253067331874179,0.055555555555555004,0.9444444444444441,"{""Business, Management and Accounting"": 1, ""Computer Science"": 34, ""Psychology"": 1}",2026-06-09T20:31:06.521476
W3115467785,53,50,3,5,0.9339781883642111,0.04,0.54,"{""Biochemistry, Genetics and Molecular Biology"": 20, ""Computer Science"": 27, ""Economics, Econometrics and Finance"": 1, ""Mathematics"": 1, ""Social Sciences"": 1}",2026-06-09T20:31:06.521476
W4288795245,0,0,0,0,,,,{},2026-06-09T20:31:06.521476
W3129695948,14,14,0,3,0.8760057656431731,0.5714285714285711,0.35714285714285704,"{""Computer Science"": 5, ""Engineering"": 1, ""Social Sciences"": 8}",2026-06-09T20:31:06.521476
W2966045039,46,41,5,2,0.41631014066777505,0.0,0.8536585365853651,"{""Computer Science"": 35, ""Health Professions"": 6}",2026-06-09T20:31:06.521476
