work_id,resolved_work_id,status,error_stage,error_detail,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_count_unresolved,reference_topic_coverage,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,processed_at_utc
W2341401723,,OK,,,27,24,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2527845440,,OK,,,17,17,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2173183968,,OK,,,18,15,3,,,2,0.24493002679463532,0.0,0.9333333333333333,2026-06-09T20:08:02.740173
W2571050567,,OK,,,6,6,0,,,2,0.45056120886630463,0.0,0.8333333333333334,2026-06-09T20:08:02.740173
W2950019618,,OK,,,43,41,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2950580142,,OK,,,21,19,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2414484917,,OK,,,41,37,4,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2532807140,,OK,,,21,21,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.740173
W2222235228,,OK,,,39,37,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2552838200,,OK,,,22,21,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2537667581,,OK,,,30,26,4,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2950855294,,OK,,,29,26,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W4307459710,W4307459710,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:27+00:00
W2571859396,W2571859396,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:28+00:00
W2413436069,,OK,,,15,14,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2509593407,,OK,,,21,19,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2950344723,W2950344723,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:28+00:00
W2195405088,,OK,,,24,23,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2306852879,,OK,,,27,23,4,,,2,0.17884491271684755,0.0,0.9565217391304348,2026-06-09T20:08:02.741169
W2542860122,,OK,,,33,29,4,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2553522418,,OK,,,27,25,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2394571815,,OK,,,17,16,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2145908128,,OK,,,31,27,4,,,3,0.3153962874226617,0.037037037037037035,0.9259259259259259,2026-06-09T20:08:02.741169
W2963201387,W2963201387,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:29+00:00
W2522143790,,OK,,,15,15,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2566926700,,OK,,,15,14,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2496749113,,OK,,,16,16,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2581863816,,OK,,,15,15,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.741169
W2529089661,,OK,,,24,22,2,,,2,0.18490739916777568,0.045454545454545456,0.9545454545454546,2026-06-09T20:08:02.741169
W2410217169,,OK,,,33,31,2,,,2,0.1425058673927378,0.03225806451612903,0.967741935483871,2026-06-09T20:08:02.741169
W2413534664,,OK,,,25,22,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2172589779,W2172589779,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:29+00:00
W2520028199,,OK,,,29,26,3,,,2,0.2711893730418441,0.0,0.9230769230769231,2026-06-09T20:08:02.742206
W2443536229,,OK,,,25,22,3,,,2,0.18490739916777568,0.045454545454545456,0.9545454545454546,2026-06-09T20:08:02.742206
W2534200568,,OK,,,26,22,4,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2545605631,,OK,,,15,14,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2469296930,W2469296930,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:30+00:00
W1916501714,,OK,,,24,23,1,,,3,0.355712859746894,0.043478260869565216,0.9130434782608695,2026-06-09T20:08:02.742206
W2415583245,,OK,,,15,13,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2584268338,,OK,,,19,18,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2951300178,,OK,,,10,10,0,,,2,0.6108643020548935,0.3,0.7,2026-06-09T20:08:02.742206
W2522770641,,OK,,,24,22,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2580723344,,OK,,,16,16,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W4392352873,W4392352873,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:31+00:00
W2511945356,,OK,,,19,18,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2217098601,,OK,,,24,21,3,,,3,0.3805062184775959,0.047619047619047616,0.9047619047619048,2026-06-09T20:08:02.742206
W2952360713,,OK,,,15,14,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2493383198,,OK,,,13,10,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2951991713,,OK,,,44,41,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2426188458,,OK,,,27,25,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W748958260,,OK,,,8,8,0,,,2,0.37677016125643675,0.125,0.875,2026-06-09T20:08:02.742206
W2372425001,,OK,,,14,13,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2175740768,,OK,,,25,23,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.742206
W2566490639,,OK,,,30,30,0,,,2,0.1461447460085638,0.03333333333333333,0.9666666666666667,2026-06-09T20:08:02.743222
W2952659248,,OK,,,32,30,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2580262340,,OK,,,6,6,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2336585117,,OK,,,31,29,2,,,2,0.14999492361041503,0.034482758620689655,0.9655172413793104,2026-06-09T20:08:02.743222
W2949059244,,OK,,,28,27,1,,,2,0.15841057013179086,0.037037037037037035,0.9629629629629629,2026-06-09T20:08:02.743222
W2492716757,,OK,,,16,16,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2517168694,,OK,,,17,17,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2533220144,,OK,,,17,16,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2603699043,,OK,,,31,30,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2514020028,,OK,,,24,22,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W4300675524,W4300675524,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:31+00:00
W2304044089,,OK,,,24,24,0,,,2,0.2868359830561607,0.08333333333333333,0.9166666666666666,2026-06-09T20:08:02.743222
W2950853958,W2950853958,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:32+00:00
W4293361313,W4293361313,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:33+00:00
W2949954724,,OK,,,21,21,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2533485883,,OK,,,8,7,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2901851926,,OK,,,19,14,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2564395123,,OK,,,16,15,1,,,2,0.24493002679463532,0.0,0.9333333333333333,2026-06-09T20:08:02.743222
W4301388549,W4301388549,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:33+00:00
W2963035145,W2963035145,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:34+00:00
W4296671721,W4296671721,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:35+00:00
W2491911166,,OK,,,16,14,2,,,2,0.25731864054383163,0.07142857142857142,0.9285714285714286,2026-06-09T20:08:02.743222
W2546938941,,OK,,,14,13,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:02.743222
W2513135763,,OK,,,20,17,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.162542
W4302417898,W4302417898,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:35+00:00
W2492083338,,OK,,,16,15,1,,,2,0.24493002679463532,0.0,0.9333333333333333,2026-06-09T20:08:14.162542
W2952436057,,OK,,,27,24,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.162542
W1591706642,,OK,,,18,18,0,,,2,0.34883209584303193,0.1111111111111111,0.8888888888888888,2026-06-09T20:08:14.162542
W2557436004,,OK,,,46,45,1,,,2,0.10656595882801999,0.022222222222222223,0.9777777777777777,2026-06-09T20:08:14.162542
W1798702550,,OK,,,60,59,1,,,3,0.5586153673495801,0.11864406779661017,0.8305084745762712,2026-06-09T20:08:14.162542
W1869752048,,OK,,,31,30,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.162542
W1491389626,,OK,,,32,29,3,,,2,0.2509548043576197,0.06896551724137931,0.9310344827586207,2026-06-09T20:08:14.163556
W1498740961,,OK,,,18,17,1,,,2,0.22371807606583377,0.058823529411764705,0.9411764705882353,2026-06-09T20:08:14.163556
W2963558220,W2963558220,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:36+00:00
W2126209950,,OK,,,22,21,1,,,3,0.5010469137590966,0.047619047619047616,0.8571428571428571,2026-06-09T20:08:14.163556
W2550893117,,OK,,,21,20,1,,,2,0.1985152433458726,0.05,0.95,2026-06-09T20:08:14.163556
W2516930406,,OK,,,18,15,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2247931231,,OK,,,46,43,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W1958706068,,OK,,,36,33,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2463507112,,OK,,,47,39,8,,,2,0.11924692639624491,0.0,0.9743589743589743,2026-06-09T20:08:14.163556
W1581407678,,OK,,,24,23,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2557805692,,OK,,,19,17,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2311783643,,OK,,,32,31,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2531908596,,OK,,,49,45,4,,,2,0.10656595882801999,0.0,0.9777777777777777,2026-06-09T20:08:14.163556
W4301382270,W4301382270,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:36+00:00
W2333611780,W2333611780,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:37+00:00
W2353655624,,OK,,,28,24,4,,,3,0.3445982481028228,0.041666666666666664,0.9166666666666666,2026-06-09T20:08:14.163556
W4394639039,W4394639039,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:38+00:00
W2495059805,,OK,,,18,17,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2239731672,,OK,,,22,21,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.163556
W2466445867,,OK,,,7,6,1,,,2,0.45056120886630463,0.0,0.8333333333333334,2026-06-09T20:08:14.164559
W2535697732,W2535697732,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:38+00:00
W2952238405,,OK,,,16,15,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W4301747976,W4301747976,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:39+00:00
W4300616559,W4300616559,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:40+00:00
W4290442210,W4290442210,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:40+00:00
W4301226632,W4301226632,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:41+00:00
W2473558390,,OK,,,14,14,0,,,2,0.5195798391305154,0.0,0.7857142857142857,2026-06-09T20:08:14.164559
W2262249176,,OK,,,34,30,4,,,3,0.3887343902209295,0.0,0.9,2026-06-09T20:08:14.164559
W2949680570,,OK,,,18,15,3,,,3,0.48509409130221154,0.0,0.8666666666666667,2026-06-09T20:08:14.164559
W2964217371,,OK,,,37,35,2,,,2,0.12974069471942834,0.02857142857142857,0.9714285714285714,2026-06-09T20:08:14.164559
W2526800167,,OK,,,15,13,2,,,3,0.5359610497090694,0.07692307692307693,0.8461538461538461,2026-06-09T20:08:14.164559
W4299783976,W4299783976,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:41+00:00
W2190253607,,OK,,,14,10,4,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2508728158,,OK,,,49,44,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2567525733,,OK,,,19,17,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W1610818344,,OK,,,28,27,1,,,4,0.5735160760972796,0.1111111111111111,0.8518518518518519,2026-06-09T20:08:14.164559
W2467963359,W2467963359,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:42+00:00
W4299010873,W4299010873,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:43+00:00
W2194690080,,OK,,,26,23,3,,,2,0.5739644913933235,0.0,0.7391304347826086,2026-06-09T20:08:14.164559
W2491408735,,OK,,,26,21,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W4299501020,W4299501020,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:43+00:00
W2423581336,,OK,,,11,8,3,,,2,0.37677016125643675,0.0,0.875,2026-06-09T20:08:14.164559
W2962707484,W2962707484,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:44+00:00
W2532612352,,OK,,,12,11,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2950632879,,OK,,,40,37,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2214429195,,OK,,,46,43,3,,,3,0.4669872708096832,0.0,0.8604651162790697,2026-06-09T20:08:14.164559
W2509751917,,OK,,,11,10,1,,,2,0.3250829733914482,0.0,0.9,2026-06-09T20:08:14.164559
W2962676842,W2962676842,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:45+00:00
W2950830772,,OK,,,21,19,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2181504572,,OK,,,20,17,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W2335943576,,OK,,,13,12,1,,,2,0.2868359830561607,0.08333333333333333,0.9166666666666666,2026-06-09T20:08:14.164559
W2546744831,,OK,,,1,1,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.164559
W1952243512,,OK,,,30,28,2,,,3,0.40869772507431423,0.07142857142857142,0.8928571428571429,2026-06-09T20:08:14.165571
W2444236087,,OK,,,33,30,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W2499293415,,OK,,,17,12,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W1714639292,,OK,,,8,7,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W1692991189,,OK,,,12,10,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W2550147980,,OK,,,21,20,1,,,4,0.5875009311062073,0.1,0.85,2026-06-09T20:08:14.165571
W1694858705,,OK,,,37,35,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W4290675885,W4290675885,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:45+00:00
W2470665014,,OK,,,42,41,1,,,2,0.11466528220290656,0.024390243902439025,0.975609756097561,2026-06-09T20:08:14.165571
W2337912830,,OK,,,12,11,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W1827742173,,OK,,,39,37,2,,,3,0.6991243743064138,0.2972972972972973,0.7027027027027027,2026-06-09T20:08:14.165571
W2952375406,,OK,,,32,30,2,,,5,0.9499968311799217,0.23333333333333334,0.6666666666666666,2026-06-09T20:08:14.165571
W1934237297,,OK,,,3,3,0,,,1,0.0,1.0,0.0,2026-06-09T20:08:14.165571
W2950636304,W2950636304,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:46+00:00
W2556713282,,OK,,,11,11,0,,,2,0.30463609734923813,0.09090909090909091,0.9090909090909091,2026-06-09T20:08:14.165571
W2950948614,,OK,,,19,16,3,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W4300937261,W4300937261,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:47+00:00
W4300547308,W4300547308,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:47+00:00
W2165395109,,OK,,,24,22,2,,,2,0.18490739916777568,0.045454545454545456,0.9545454545454546,2026-06-09T20:08:14.165571
W2554086215,,OK,,,20,20,0,,,3,0.8556886672556694,0.0,0.5,2026-06-09T20:08:14.165571
W2524011860,,OK,,,20,15,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W2544193131,,OK,,,71,70,1,,,9,0.7974363820502671,0.07142857142857142,0.8285714285714286,2026-06-09T20:08:14.165571
W2522606127,,OK,,,18,16,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W2097187535,,OK,,,15,14,1,,,3,0.509137344082687,0.07142857142857142,0.8571428571428571,2026-06-09T20:08:14.165571
W4294596407,W4294596407,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:48+00:00
W2766275166,W2766275166,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:48+00:00
W2560180480,,OK,,,15,13,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W4300072127,W4300072127,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:49+00:00
W2264763718,,OK,,,30,29,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.165571
W2949860201,,OK,,,45,44,1,,,4,0.3991561674255943,0.045454545454545456,0.9090909090909091,2026-06-09T20:08:14.166574
W2432484786,,OK,,,18,16,2,,,3,0.7029189307735104,0.0,0.75,2026-06-09T20:08:14.166574
W2337115878,,OK,,,26,21,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.166574
W2512041632,,OK,,,9,9,0,,,3,0.9649629230074277,0.1111111111111111,0.0,2026-06-09T20:08:14.166574
W2949823182,,OK,,,38,36,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.166574
W2467510595,,OK,,,11,10,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.166574
W2355763156,,OK,,,9,9,0,,,1,0.0,0.0,1.0,2026-06-09T20:08:14.166574
W4394667778,W4394667778,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:50+00:00
W4289886355,W4289886355,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:50+00:00
W2522055392,,OK,,,12,12,0,,,3,1.0114042647073516,0.0,0.5,2026-06-09T20:08:14.166574
W2147137664,,OK,,,35,34,1,,,6,1.2539486374183593,0.0,0.08823529411764706,2026-06-09T20:08:14.166574
W4297076789,W4297076789,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:51+00:00
W4298134318,W4298134318,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:52+00:00
W4300429761,W4300429761,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:52+00:00
W4300870608,W4300870608,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:53+00:00
W2515548541,,OK,,,9,9,0,,,4,1.2148896539491203,0.1111111111111111,0.4444444444444444,2026-06-09T20:08:30.732496
W2562645803,,OK,,,11,10,1,,,5,1.5571130980576458,0.2,0.2,2026-06-09T20:08:30.732496
W4298306590,W4298306590,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:53+00:00
W4303472063,W4303472063,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:54+00:00
W2199022114,W2199022114,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:55+00:00
W2950518277,,OK,,,3,3,0,,,2,0.6365141682948128,0.0,0.6666666666666666,2026-06-09T20:08:30.732496
W1956620929,,OK,,,26,25,1,,,2,0.5929533174474745,0.0,0.72,2026-06-09T20:08:30.732496
W2343524425,,OK,,,33,31,2,,,6,1.2620138065231323,0.03225806451612903,0.12903225806451613,2026-06-09T20:08:30.732496
W2950528063,,OK,,,66,64,2,,,5,0.37824240286658845,0.046875,0.921875,2026-06-09T20:08:30.732496
W2511688411,,OK,,,3,2,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.732496
W4302396278,W4302396278,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:55+00:00
W2952056602,,OK,,,71,69,2,,,8,1.4318800140706314,0.043478260869565216,0.4057971014492754,2026-06-09T20:08:30.732496
W2415639275,,OK,,,7,7,0,,,3,1.0042424730540764,0.0,0.14285714285714285,2026-06-09T20:08:30.732496
W2951702157,,OK,,,37,37,0,,,8,1.8538750493841756,0.40540540540540543,0.13513513513513514,2026-06-09T20:08:30.732496
W4294350202,W4294350202,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:56+00:00
W2280980573,,OK,,,10,10,0,,,3,0.8979457248567797,0.1,0.0,2026-06-09T20:08:30.732496
W3036167779,,OK,,,70,51,19,,,7,0.7062532072917185,0.0196078431372549,0.8431372549019608,2026-06-09T20:08:30.732496
W3162926177,,OK,,,60,57,3,,,5,0.5384892791544277,0.0,0.8771929824561403,2026-06-09T20:08:30.733518
W2785678896,,OK,,,24,24,0,,,3,0.3445982481028228,0.041666666666666664,0.9166666666666666,2026-06-09T20:08:30.733518
W2804078698,W2804078698,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:57+00:00
W2952773607,,OK,,,40,37,3,,,2,0.12425083738963087,0.0,0.972972972972973,2026-06-09T20:08:30.733518
W3034720584,,OK,,,36,31,5,,,3,0.28393626675586414,0.0,0.9354838709677419,2026-06-09T20:08:30.733518
W4226317937,W4226317937,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:57+00:00
W2770173563,,OK,,,20,17,3,,,3,0.4437572842601484,0.0,0.8823529411764706,2026-06-09T20:08:30.733518
W2893749619,W2893749619,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:58+00:00
W2952673310,,OK,,,29,24,5,,,2,0.2868359830561607,0.0,0.9166666666666666,2026-06-09T20:08:30.733518
W2605195953,,OK,,,16,14,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.733518
W2598581049,,OK,,,20,20,0,,,2,0.1985152433458726,0.0,0.95,2026-06-09T20:08:30.733518
W3129576130,,OK,,,55,48,7,,,4,0.3734793806261538,0.0,0.9166666666666666,2026-06-09T20:08:30.733518
W2786722833,,OK,,,37,30,7,,,3,0.29113983883196504,0.0,0.9333333333333333,2026-06-09T20:08:30.733518
W3092028330,,OK,,,23,18,5,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.733518
W2790214987,,OK,,,88,79,9,,,3,0.18562471040523598,0.0,0.9620253164556962,2026-06-09T20:08:30.733518
W2970006822,W2970006822,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:59+00:00
W2803403013,,OK,,,20,20,0,,,8,1.7078211625602202,0.15,0.35,2026-06-09T20:08:30.733518
W3122887982,,OK,,,27,20,7,,,4,0.5875009311062073,0.0,0.85,2026-06-09T20:08:30.733518
W4226125322,W4226125322,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:27:59+00:00
W2618625858,,OK,,,29,26,3,,,4,0.589280063598296,0.0,0.8461538461538461,2026-06-09T20:08:30.733518
W2622563070,,OK,,,37,27,10,,,3,0.3153962874226617,0.0,0.9259259259259259,2026-06-09T20:08:30.733518
W3041956526,,OK,,,79,55,24,,,4,0.2716118513009396,0.0,0.9454545454545454,2026-06-09T20:08:30.734595
W2581485081,,OK,,,10,8,2,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.734595
W2789226849,,OK,,,30,28,2,,,2,0.15407610367102942,0.0,0.9642857142857143,2026-06-09T20:08:30.734595
W2771088323,,OK,,,29,26,3,,,2,0.16302362949436594,0.0,0.9615384615384616,2026-06-09T20:08:30.734595
W2596763562,,OK,,,25,24,1,,,2,0.1732052067491771,0.0,0.9583333333333334,2026-06-09T20:08:30.734595
W3152733922,,OK,,,74,60,14,,,6,0.42095580909233565,0.0,0.9166666666666666,2026-06-09T20:08:30.734595
W2583180462,,OK,,,23,22,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.734595
W2898091194,,OK,,,18,16,2,,,3,0.7029189307735104,0.0,0.75,2026-06-09T20:08:30.734595
W2604918751,,OK,,,42,41,1,,,5,0.7302495951434956,0.024390243902439025,0.8048780487804879,2026-06-09T20:08:30.734595
W2947590261,,OK,,,35,28,7,,,2,0.15407610367102942,0.0,0.9642857142857143,2026-06-09T20:08:30.734595
W2624918875,,OK,,,40,36,4,,,5,0.5028648026341309,0.0,0.8888888888888888,2026-06-09T20:08:30.734595
W3004056434,,OK,,,154,133,21,,,6,0.44387536200998834,0.0,0.9097744360902256,2026-06-09T20:08:30.734595
W3002944878,,OK,,,392,342,50,,,10,0.44109187814514844,0.014619883040935672,0.9210526315789473,2026-06-09T20:08:30.735591
W3175528029,,OK,,,35,25,10,,,4,0.6060252027357298,0.0,0.84,2026-06-09T20:08:30.735591
W2746068898,,OK,,,31,30,1,,,1,0.0,0.0,1.0,2026-06-09T20:08:30.735591
W2593729559,W2593729559,NO_REFERENCES,,,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2026-06-10T00:28:00+00:00
W2902901670,,OK,,,41,40,1,,,6,0.6568156491622018,0.075,0.85,2026-06-09T20:08:30.735591
W3165647589,,OK,,,42,34,8,,,3,0.4283676329729558,0.0,0.8823529411764706,2026-06-09T20:08:30.735591
