clean_work_id,stage,year,Reference_Count,InternalRef_Total,InternalRef_Matched,InternalRef_HSS_Matched,InternalRef_Coverage,HSS_Reference_Share_Internal_MatchedBase,HSS_Reference_Share_Internal_TotalBase,RefMeta_Total,RefMeta_Matched,RefMeta_Coverage,Mean_Reference_Age,Median_Reference_Age,Recent_Reference_Share_3y,Mean_Log_Ref_Citations,Median_Log_Ref_Citations
W2564726951,Phase1,2016,19,19.0,4.0,1.0,0.21052631578947367,0.25,0.05263157894736842,19.0,4.0,0.21052631578947367,1.0,1.0,1.0,7.032899069461868,6.5507690136527135
W2532488433,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2511279186,Phase1,2016,45,45.0,1.0,0.0,0.022222222222222223,0.0,0.0,45.0,1.0,0.022222222222222223,1.0,1.0,1.0,6.089044875446846,6.089044875446846
W2951597448,Phase1,2016,33,33.0,6.0,5.0,0.18181818181818182,0.8333333333333334,0.15151515151515152,33.0,6.0,0.18181818181818182,1.5,2.0,1.0,6.181182784390036,6.800725932039615
W3040426824,Phase1,2016,104,104.0,7.0,2.0,0.0673076923076923,0.2857142857142857,0.019230769230769232,104.0,7.0,0.0673076923076923,1.3333333333333333,1.0,1.0,6.98472227586028,6.12029741895095
W4321153488,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2465870074,Phase1,2016,33,33.0,1.0,0.0,0.030303030303030304,0.0,0.0,33.0,1.0,0.030303030303030304,1.0,1.0,1.0,4.0943445622221,4.0943445622221
W2149171634,Phase1,2014,29,29.0,1.0,0.0,0.034482758620689655,0.0,0.0,29.0,1.0,0.034482758620689655,0.0,0.0,1.0,3.1780538303479458,3.1780538303479458
W2398848749,Phase1,2016,22,22.0,0.0,0.0,0.0,,0.0,22.0,0.0,0.0,,,,,
W2296030723,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2421157170,Phase1,2015,22,22.0,2.0,1.0,0.09090909090909091,0.5,0.045454545454545456,22.0,2.0,0.09090909090909091,0.5,0.5,1.0,7.129328366520063,7.129328366520063
W2302747106,Phase1,2016,16,16.0,1.0,0.0,0.0625,0.0,0.0,16.0,1.0,0.0625,2.0,2.0,1.0,7.881182202227102,7.881182202227102
W2952134811,Phase1,2016,53,53.0,7.0,3.0,0.1320754716981132,0.42857142857142855,0.05660377358490566,53.0,7.0,0.1320754716981132,1.2,1.0,1.0,8.142523158304225,8.851377097519439
W2558401060,Phase1,2016,39,39.0,1.0,1.0,0.02564102564102564,1.0,0.02564102564102564,39.0,1.0,0.02564102564102564,2.0,2.0,1.0,8.166500319155052,8.166500319155052
W2559703163,Phase1,2016,15,15.0,3.0,3.0,0.2,1.0,0.2,15.0,3.0,0.2,0.6666666666666666,0.0,1.0,5.697273912032979,5.075173815233827
W2950652153,Phase1,2016,53,53.0,2.0,1.0,0.03773584905660377,0.5,0.018867924528301886,53.0,2.0,0.03773584905660377,0.0,0.0,1.0,6.7081720359119705,6.7081720359119705
W2440017556,Phase1,2016,26,26.0,1.0,0.0,0.038461538461538464,0.0,0.0,26.0,1.0,0.038461538461538464,,,,9.986633133622798,9.986633133622798
W2567094983,Phase1,2016,23,23.0,1.0,0.0,0.043478260869565216,0.0,0.0,23.0,1.0,0.043478260869565216,,,,9.986633133622798,9.986633133622798
W2559721862,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2268087754,Phase1,2015,12,12.0,3.0,2.0,0.25,0.6666666666666666,0.16666666666666666,12.0,3.0,0.25,0.6666666666666666,1.0,1.0,7.0833465682339325,7.315218389752975
W2951824707,Phase1,2016,25,25.0,0.0,0.0,0.0,,0.0,25.0,0.0,0.0,,,,,
W2289437094,Phase1,2014,6,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,,,,,
W2553233759,Phase1,2016,14,14.0,0.0,0.0,0.0,,0.0,14.0,0.0,0.0,,,,,
W579939058,Phase1,2015,33,33.0,0.0,0.0,0.0,,0.0,33.0,0.0,0.0,,,,,
W2469989264,Phase1,2016,30,30.0,3.0,3.0,0.1,1.0,0.1,30.0,3.0,0.1,1.6666666666666667,2.0,1.0,5.396961463006522,5.424950017481403
W2540559501,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394664408,Phase1,2014,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2555727979,Phase1,2016,23,23.0,1.0,1.0,0.043478260869565216,1.0,0.043478260869565216,23.0,1.0,0.043478260869565216,,,,9.657523073436215,9.657523073436215
W4293771381,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2950429608,Phase1,2016,20,20.0,3.0,2.0,0.15,0.6666666666666666,0.1,20.0,3.0,0.15,1.3333333333333333,1.0,1.0,4.468666592382454,4.31748811353631
W2949859147,Phase1,2014,33,33.0,0.0,0.0,0.0,,0.0,33.0,0.0,0.0,,,,,
W2952208216,Phase1,2016,20,20.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,,,,,
W2539931556,Phase1,2016,24,24.0,0.0,0.0,0.0,,0.0,24.0,0.0,0.0,,,,,
W919847557,Phase1,2014,9,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,,,,,
W1897757880,Phase1,2014,3,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,,,,,
W2952153695,Phase1,2016,46,46.0,3.0,2.0,0.06521739130434782,0.6666666666666666,0.043478260869565216,46.0,3.0,0.06521739130434782,0.5,0.5,1.0,6.068832625178484,7.121252453244542
W2782086778,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2953108493,Phase1,2016,31,31.0,3.0,1.0,0.0967741935483871,0.3333333333333333,0.03225806451612903,31.0,3.0,0.0967741935483871,1.0,1.0,1.0,8.750258082856265,8.851377097519439
W4300163121,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2559019371,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4299899889,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4300764406,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2968146990,Phase1,2015,2,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,,,,
W4394668012,Phase1,2014,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2556217437,Phase1,2016,42,42.0,3.0,0.0,0.07142857142857142,0.0,0.0,42.0,3.0,0.07142857142857142,0.5,0.5,1.0,6.3380839562612294,5.501258210544727
W41752054,Phase1,2014,51,51.0,0.0,0.0,0.0,,0.0,51.0,0.0,0.0,,,,,
W2950478580,Phase1,2015,14,14.0,0.0,0.0,0.0,,0.0,14.0,0.0,0.0,,,,,
W2231219370,Phase1,2015,4,4.0,1.0,0.0,0.25,0.0,0.0,4.0,1.0,0.25,1.0,1.0,1.0,1.0986122886681098,1.0986122886681098
W1888772317,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2951255789,Phase1,2014,2,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,,,,
W4298075438,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2950637383,Phase1,2015,29,29.0,0.0,0.0,0.0,,0.0,29.0,0.0,0.0,,,,,
W4294233108,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2952822497,Phase1,2014,31,31.0,0.0,0.0,0.0,,0.0,31.0,0.0,0.0,,,,,
W2133564696,Phase1,2014,22,22.0,4.0,2.0,0.18181818181818182,0.5,0.09090909090909091,22.0,4.0,0.18181818181818182,0.0,0.0,1.0,5.806417778147958,5.881666963716226
W2130942839,Phase1,2014,29,29.0,1.0,0.0,0.034482758620689655,0.0,0.0,29.0,1.0,0.034482758620689655,0.0,0.0,1.0,3.295836866004329,3.295836866004329
W2525778437,Phase1,2016,4,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,,,,,
W2172140247,Phase1,2014,9,9.0,1.0,1.0,0.1111111111111111,1.0,0.1111111111111111,9.0,1.0,0.1111111111111111,0.0,0.0,1.0,8.166500319155052,8.166500319155052
W1527575280,Phase1,2014,47,47.0,3.0,3.0,0.06382978723404255,1.0,0.06382978723404255,47.0,3.0,0.06382978723404255,0.0,0.0,1.0,6.500164114006015,6.340359303727752
W1938755728,Phase1,2015,55,55.0,3.0,3.0,0.05454545454545454,1.0,0.05454545454545454,55.0,3.0,0.05454545454545454,0.6666666666666666,1.0,1.0,6.715992787034566,8.166500319155052
W2949335953,Phase1,2015,12,12.0,3.0,3.0,0.25,1.0,0.25,12.0,3.0,0.25,0.3333333333333333,0.0,1.0,7.585889452425909,6.767343125265392
W1915251500,Phase1,2015,26,26.0,4.0,3.0,0.15384615384615385,0.75,0.11538461538461539,26.0,4.0,0.15384615384615385,0.6666666666666666,1.0,1.0,6.090226699976978,5.756137626814321
W2540404261,Phase1,2016,10,10.0,1.0,0.0,0.1,0.0,0.0,10.0,1.0,0.1,0.0,0.0,1.0,5.209486152841421,5.209486152841421
W2220350356,Phase1,2015,26,26.0,4.0,4.0,0.15384615384615385,1.0,0.15384615384615385,26.0,4.0,0.15384615384615385,1.0,1.0,1.0,6.010063771087743,6.520270710569852
W2555745756,Phase1,2016,15,15.0,2.0,1.0,0.13333333333333333,0.5,0.06666666666666667,15.0,2.0,0.13333333333333333,1.0,1.0,1.0,7.771551762867871,7.771551762867871
W2410539690,Phase1,2016,27,27.0,6.0,3.0,0.2222222222222222,0.5,0.1111111111111111,27.0,6.0,0.2222222222222222,1.0,1.0,1.0,6.67106862569214,6.695039724607616
W2567571499,Phase1,2016,20,20.0,6.0,6.0,0.3,1.0,0.3,20.0,6.0,0.3,1.1666666666666667,1.0,1.0,6.1182219584635495,6.630548482558539
W2304113845,Phase1,2016,15,15.0,4.0,2.0,0.26666666666666666,0.5,0.13333333333333333,15.0,4.0,0.26666666666666666,1.25,1.0,1.0,6.439915545669493,6.90448611480233
W2419292002,Phase1,2016,18,18.0,5.0,3.0,0.2777777777777778,0.6,0.16666666666666666,18.0,5.0,0.2777777777777778,0.6,0.0,1.0,6.190099503789189,5.209486152841421
W2341401723,Phase1,2016,27,27.0,5.0,4.0,0.18518518518518517,0.8,0.14814814814814814,27.0,5.0,0.18518518518518517,0.8,1.0,1.0,4.967772588201375,4.859812404361672
W2527845440,Phase1,2016,17,17.0,8.0,8.0,0.47058823529411764,1.0,0.47058823529411764,17.0,8.0,0.47058823529411764,0.5,0.0,1.0,6.087922788102309,6.297036395935875
W2173183968,Phase1,2015,18,18.0,6.0,5.0,0.3333333333333333,0.8333333333333334,0.2777777777777778,18.0,6.0,0.3333333333333333,0.8,1.0,1.0,7.728841815319645,7.6808438196668805
W2571050567,Phase1,2016,6,6.0,4.0,4.0,0.6666666666666666,1.0,0.6666666666666666,6.0,4.0,0.6666666666666666,1.0,1.0,1.0,7.228759545888103,7.318553839957911
W2950019618,Phase1,2015,43,43.0,5.0,4.0,0.11627906976744186,0.8,0.09302325581395349,43.0,5.0,0.11627906976744186,0.8,1.0,1.0,6.402113685889648,7.018401799069201
W2950580142,Phase1,2014,21,21.0,3.0,2.0,0.14285714285714285,0.6666666666666666,0.09523809523809523,21.0,3.0,0.14285714285714285,0.0,0.0,1.0,6.559591857594564,6.767343125265392
W2414484917,Phase1,2016,41,41.0,5.0,2.0,0.12195121951219512,0.4,0.04878048780487805,41.0,5.0,0.12195121951219512,1.0,1.0,1.0,7.068027658560254,7.2399325913204695
W2532807140,Phase1,2016,21,21.0,4.0,3.0,0.19047619047619047,0.75,0.14285714285714285,21.0,4.0,0.19047619047619047,1.25,1.5,1.0,6.957588929717573,7.330127079503368
W2222235228,Phase1,2016,39,39.0,7.0,5.0,0.1794871794871795,0.7142857142857143,0.1282051282051282,39.0,7.0,0.1794871794871795,1.0,1.0,1.0,7.172385623506302,6.767343125265392
W2552838200,Phase1,2016,22,22.0,9.0,7.0,0.4090909090909091,0.7777777777777778,0.3181818181818182,22.0,9.0,0.4090909090909091,0.5555555555555556,0.0,1.0,5.776214808244732,5.998936561946683
W2537667581,Phase1,2016,30,30.0,9.0,4.0,0.3,0.4444444444444444,0.13333333333333333,30.0,9.0,0.3,0.2222222222222222,0.0,1.0,6.710165509935179,6.639875833826536
W2950855294,Phase1,2016,29,29.0,12.0,9.0,0.41379310344827586,0.75,0.3103448275862069,29.0,12.0,0.41379310344827586,0.5,0.0,1.0,5.116080918313814,4.933541435321164
W4307459710,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2571859396,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2413436069,Phase1,2016,15,15.0,4.0,2.0,0.26666666666666666,0.5,0.13333333333333333,15.0,4.0,0.26666666666666666,0.25,0.0,1.0,5.079892430811151,5.316000938466682
W2509593407,Phase1,2016,21,21.0,8.0,6.0,0.38095238095238093,0.75,0.2857142857142857,21.0,8.0,0.38095238095238093,0.75,0.5,1.0,6.792237320622761,6.619071314523997
W2950344723,Phase1,2014,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2195405088,Phase1,2015,24,24.0,7.0,7.0,0.2916666666666667,1.0,0.2916666666666667,24.0,7.0,0.2916666666666667,0.2,0.0,1.0,6.367019502677697,6.493753839851686
W2306852879,Phase1,2016,27,27.0,6.0,5.0,0.2222222222222222,0.8333333333333334,0.18518518518518517,27.0,6.0,0.2222222222222222,1.3333333333333333,1.0,1.0,5.6642046339735925,6.558245081900763
W2542860122,Phase1,2016,33,33.0,18.0,11.0,0.5454545454545454,0.6111111111111112,0.3333333333333333,33.0,18.0,0.5454545454545454,0.35294117647058826,0.0,1.0,5.338777063035547,5.2563955304502485
W2553522418,Phase1,2016,27,27.0,6.0,4.0,0.2222222222222222,0.6666666666666666,0.14814814814814814,27.0,6.0,0.2222222222222222,1.2,1.0,1.0,7.59415592603352,8.607925002519554
W2394571815,Phase1,2016,17,17.0,7.0,5.0,0.4117647058823529,0.7142857142857143,0.29411764705882354,17.0,7.0,0.4117647058823529,1.2857142857142858,1.0,1.0,6.861270007285917,6.767343125265392
W2145908128,Phase1,2014,31,31.0,6.0,6.0,0.1935483870967742,1.0,0.1935483870967742,31.0,6.0,0.1935483870967742,0.0,0.0,1.0,6.781720172452691,6.926255268941519
W2963201387,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2522143790,Phase1,2016,15,15.0,7.0,6.0,0.4666666666666667,0.8571428571428571,0.4,15.0,7.0,0.4666666666666667,0.5714285714285714,0.0,1.0,5.425418342427993,5.730099782973574
W2566926700,Phase1,2016,15,15.0,6.0,5.0,0.4,0.8333333333333334,0.3333333333333333,15.0,6.0,0.4,0.6666666666666666,0.5,1.0,6.008203304246936,5.657724830202298
W2496749113,Phase1,2016,16,16.0,3.0,3.0,0.1875,1.0,0.1875,16.0,3.0,0.1875,0.6666666666666666,1.0,1.0,5.859911397080552,6.62273632394984
W2581863816,Phase1,2016,15,15.0,4.0,3.0,0.26666666666666666,0.75,0.2,15.0,4.0,0.26666666666666666,1.0,1.0,1.0,6.406507339418576,6.344422207026794
W2529089661,Phase1,2016,24,24.0,7.0,6.0,0.2916666666666667,0.8571428571428571,0.25,24.0,7.0,0.2916666666666667,0.42857142857142855,0.0,1.0,5.100855282017517,4.890349128221754
W2410217169,Phase1,2016,33,33.0,10.0,8.0,0.30303030303030304,0.8,0.24242424242424243,33.0,10.0,0.30303030303030304,0.8,1.0,1.0,6.043279639389334,5.925170057261849
W2413534664,Phase1,2016,25,25.0,4.0,3.0,0.16,0.75,0.12,25.0,4.0,0.16,1.0,1.0,1.0,5.845959450266564,4.922107570535529
W2172589779,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2520028199,Phase1,2016,29,29.0,6.0,4.0,0.20689655172413793,0.6666666666666666,0.13793103448275862,29.0,6.0,0.20689655172413793,0.6666666666666666,0.5,1.0,5.533819490168752,5.5706409526687874
W2443536229,Phase1,2016,25,25.0,7.0,5.0,0.28,0.7142857142857143,0.2,25.0,7.0,0.28,0.5714285714285714,0.0,1.0,6.2187752157619895,5.209486152841421
W2534200568,Phase1,2016,26,26.0,12.0,9.0,0.46153846153846156,0.75,0.34615384615384615,26.0,12.0,0.46153846153846156,0.5,0.0,1.0,5.671113944077505,5.709735780609485
W2545605631,Phase1,2016,15,15.0,2.0,2.0,0.13333333333333333,1.0,0.13333333333333333,15.0,2.0,0.13333333333333333,1.5,1.5,1.0,6.200303411876156,6.200303411876156
W2469296930,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W1916501714,Phase1,2015,24,24.0,2.0,1.0,0.08333333333333333,0.5,0.041666666666666664,24.0,2.0,0.08333333333333333,1.0,1.0,1.0,6.687993235998237,6.687993235998237
W2415583245,Phase1,2016,15,15.0,3.0,2.0,0.2,0.6666666666666666,0.13333333333333333,15.0,3.0,0.2,0.6666666666666666,1.0,1.0,5.806786789040738,5.075173815233827
W2584268338,Phase1,2016,19,19.0,11.0,7.0,0.5789473684210527,0.6363636363636364,0.3684210526315789,19.0,11.0,0.5789473684210527,0.3333333333333333,0.0,1.0,6.36645472813544,5.998936561946683
W2951300178,Phase1,2014,10,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,,,,,
W2522770641,Phase1,2016,24,24.0,8.0,6.0,0.3333333333333333,0.75,0.25,24.0,8.0,0.3333333333333333,0.7142857142857143,1.0,1.0,5.403266471877071,4.922929219849745
W2580723344,Phase1,2016,16,16.0,7.0,6.0,0.4375,0.8571428571428571,0.375,16.0,7.0,0.4375,0.5714285714285714,0.0,1.0,5.61596030792787,5.645446897643238
W4392352873,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2511945356,Phase1,2016,19,19.0,4.0,3.0,0.21052631578947367,0.75,0.15789473684210525,19.0,4.0,0.21052631578947367,1.0,1.0,1.0,7.264591736384582,7.4669217222102215
W2217098601,Phase1,2015,24,24.0,3.0,2.0,0.125,0.6666666666666666,0.08333333333333333,24.0,3.0,0.125,1.0,1.0,1.0,5.844187188709337,5.3230099791384085
W2952360713,Phase1,2015,15,15.0,2.0,1.0,0.13333333333333333,0.5,0.06666666666666667,15.0,2.0,0.13333333333333333,0.5,0.5,1.0,8.607925002519554,8.607925002519554
W2493383198,Phase1,2016,13,13.0,8.0,5.0,0.6153846153846154,0.625,0.38461538461538464,13.0,8.0,0.6153846153846154,0.875,0.5,1.0,5.664691349496039,4.945808689982821
W2951991713,Phase1,2016,44,44.0,16.0,11.0,0.36363636363636365,0.6875,0.25,44.0,16.0,0.36363636363636365,0.6923076923076923,1.0,1.0,5.51245886092827,5.79544300321972
W2426188458,Phase1,2016,27,27.0,6.0,5.0,0.2222222222222222,0.8333333333333334,0.18518518518518517,27.0,6.0,0.2222222222222222,1.1666666666666667,1.0,1.0,5.320144917395508,6.630548482558539
W748958260,Phase1,2015,8,8.0,1.0,1.0,0.125,1.0,0.125,8.0,1.0,0.125,1.0,1.0,1.0,7.221835825288449,7.221835825288449
W2372425001,Phase1,2016,14,14.0,2.0,2.0,0.14285714285714285,1.0,0.14285714285714285,14.0,2.0,0.14285714285714285,1.5,1.5,1.0,8.13195725871302,8.13195725871302
W2175740768,Phase1,2015,25,25.0,5.0,5.0,0.2,1.0,0.2,25.0,5.0,0.2,0.4,0.0,1.0,6.274098810622113,6.62273632394984
W2566490639,Phase1,2016,30,30.0,4.0,3.0,0.13333333333333333,0.75,0.1,30.0,4.0,0.13333333333333333,1.5,1.5,1.0,7.750398732343425,7.592451059112126
W2952659248,Phase1,2016,32,32.0,18.0,13.0,0.5625,0.7222222222222222,0.40625,32.0,18.0,0.5625,0.4444444444444444,0.0,1.0,4.939172796415516,4.4827311642579835
W2580262340,Phase1,2016,6,6.0,3.0,0.0,0.5,0.0,0.0,6.0,3.0,0.5,0.3333333333333333,0.0,1.0,5.897078440419205,4.770684624465665
W2336585117,Phase1,2016,31,31.0,1.0,1.0,0.03225806451612903,1.0,0.03225806451612903,31.0,1.0,0.03225806451612903,2.0,2.0,1.0,8.166500319155052,8.166500319155052
W2949059244,Phase1,2016,28,28.0,2.0,2.0,0.07142857142857142,1.0,0.07142857142857142,28.0,2.0,0.07142857142857142,1.0,1.0,1.0,5.03158999563486,5.03158999563486
W2492716757,Phase1,2016,16,16.0,4.0,4.0,0.25,1.0,0.25,16.0,4.0,0.25,1.25,1.0,1.0,7.028563657987434,6.630548482558539
W2517168694,Phase1,2016,17,17.0,7.0,5.0,0.4117647058823529,0.7142857142857143,0.29411764705882354,17.0,7.0,0.4117647058823529,1.0,1.0,1.0,6.092732055005574,5.356586274672012
W2533220144,Phase1,2016,17,17.0,4.0,2.0,0.23529411764705882,0.5,0.11764705882352941,17.0,4.0,0.23529411764705882,0.75,0.5,1.0,6.5228695282776625,6.310836442948261
W2603699043,Phase1,2016,31,31.0,4.0,4.0,0.12903225806451613,1.0,0.12903225806451613,31.0,4.0,0.12903225806451613,0.5,0.5,1.0,4.718103151634153,4.07001197623146
W2514020028,Phase1,2016,24,24.0,2.0,1.0,0.08333333333333333,0.5,0.041666666666666664,24.0,2.0,0.08333333333333333,1.5,1.5,1.0,7.740859354454013,7.740859354454013
W4300675524,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2304044089,Phase1,2016,24,24.0,2.0,2.0,0.08333333333333333,1.0,0.08333333333333333,24.0,2.0,0.08333333333333333,2.0,2.0,1.0,8.359203608724549,8.359203608724549
W2950853958,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4293361313,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2949954724,Phase1,2016,21,21.0,1.0,1.0,0.047619047619047616,1.0,0.047619047619047616,21.0,1.0,0.047619047619047616,1.0,1.0,1.0,3.5553480614894135,3.5553480614894135
W2533485883,Phase1,2016,8,8.0,1.0,1.0,0.125,1.0,0.125,8.0,1.0,0.125,1.0,1.0,1.0,5.356586274672012,5.356586274672012
W2901851926,Phase1,2016,19,19.0,7.0,6.0,0.3684210526315789,0.8571428571428571,0.3157894736842105,19.0,7.0,0.3684210526315789,0.5714285714285714,0.0,1.0,6.810450221422435,6.767343125265392
W2564395123,Phase1,2016,16,16.0,1.0,1.0,0.0625,1.0,0.0625,16.0,1.0,0.0625,0.0,0.0,1.0,6.940222469119639,6.940222469119639
W4301388549,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2963035145,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4296671721,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2491911166,Phase1,2016,16,16.0,4.0,2.0,0.25,0.5,0.125,16.0,4.0,0.25,1.5,1.5,1.0,7.443824524471527,7.255202854965842
W2546938941,Phase1,2016,14,14.0,3.0,3.0,0.21428571428571427,1.0,0.21428571428571427,14.0,3.0,0.21428571428571427,1.3333333333333333,1.0,1.0,7.058039763197072,6.767343125265392
W2513135763,Phase1,2016,20,20.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,,,,,
W4302417898,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2492083338,Phase1,2016,16,16.0,1.0,1.0,0.0625,1.0,0.0625,16.0,1.0,0.0625,2.0,2.0,1.0,6.695798917058491,6.695798917058491
W2952436057,Phase1,2016,27,27.0,6.0,4.0,0.2222222222222222,0.6666666666666666,0.14814814814814814,27.0,6.0,0.2222222222222222,0.16666666666666666,0.0,1.0,5.937372946030105,6.192393853365008
W1591706642,Phase1,2015,18,18.0,6.0,6.0,0.3333333333333333,1.0,0.3333333333333333,18.0,6.0,0.3333333333333333,0.6666666666666666,1.0,1.0,7.170886461292679,6.630548482558539
W2557436004,Phase1,2016,46,46.0,7.0,4.0,0.15217391304347827,0.5714285714285714,0.08695652173913043,46.0,7.0,0.15217391304347827,1.0,1.0,1.0,5.971134507538211,6.240275845170769
W1798702550,Phase1,2015,60,60.0,2.0,1.0,0.03333333333333333,0.5,0.016666666666666666,60.0,2.0,0.03333333333333333,1.0,1.0,1.0,7.110770752977427,7.110770752977427
W1869752048,Phase1,2014,31,31.0,3.0,3.0,0.0967741935483871,1.0,0.0967741935483871,31.0,3.0,0.0967741935483871,0.0,0.0,1.0,6.649007871692881,5.768320995793772
W1491389626,Phase1,2014,32,32.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0,,,,,
W1498740961,Phase1,2014,18,18.0,4.0,3.0,0.2222222222222222,0.75,0.16666666666666666,18.0,4.0,0.2222222222222222,0.0,0.0,1.0,8.083632981496217,8.001925897505192
W2963558220,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2126209950,Phase1,2015,22,22.0,1.0,0.0,0.045454545454545456,0.0,0.0,22.0,1.0,0.045454545454545456,0.0,0.0,1.0,6.267200548541362,6.267200548541362
W2550893117,Phase1,2016,21,21.0,4.0,3.0,0.19047619047619047,0.75,0.14285714285714285,21.0,4.0,0.19047619047619047,0.75,1.0,1.0,5.781521343046136,5.483339947986488
W2516930406,Phase1,2016,18,18.0,2.0,2.0,0.1111111111111111,1.0,0.1111111111111111,18.0,2.0,0.1111111111111111,0.0,0.0,1.0,5.643463922336556,5.643463922336556
W2247931231,Phase1,2015,46,46.0,6.0,5.0,0.13043478260869565,0.8333333333333334,0.10869565217391304,46.0,6.0,0.13043478260869565,0.6,1.0,1.0,5.552839526212947,5.200841879950989
W1958706068,Phase1,2015,36,36.0,4.0,3.0,0.1111111111111111,0.75,0.08333333333333333,36.0,4.0,0.1111111111111111,0.25,0.0,1.0,7.088849907253712,6.90448611480233
W2463507112,Phase1,2016,47,47.0,8.0,6.0,0.1702127659574468,0.75,0.1276595744680851,47.0,8.0,0.1702127659574468,0.75,1.0,1.0,6.227414732447597,6.310836442948261
W1581407678,Phase1,2014,24,24.0,1.0,1.0,0.041666666666666664,1.0,0.041666666666666664,24.0,1.0,0.041666666666666664,0.0,0.0,1.0,9.496571392160648,9.496571392160648
W2557805692,Phase1,2016,19,19.0,1.0,1.0,0.05263157894736842,1.0,0.05263157894736842,19.0,1.0,0.05263157894736842,1.0,1.0,1.0,6.767343125265392,6.767343125265392
W2311783643,Phase1,2016,32,32.0,4.0,3.0,0.125,0.75,0.09375,32.0,4.0,0.125,1.0,1.0,1.0,6.704914908804576,6.90448611480233
W2531908596,Phase1,2016,49,49.0,1.0,1.0,0.02040816326530612,1.0,0.02040816326530612,49.0,1.0,0.02040816326530612,2.0,2.0,1.0,9.496571392160648,9.496571392160648
W4301382270,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2333611780,Phase1,2016,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2353655624,Phase1,2016,28,28.0,3.0,1.0,0.10714285714285714,0.3333333333333333,0.03571428571428571,28.0,3.0,0.10714285714285714,0.3333333333333333,0.0,1.0,5.747408070971726,6.100318952020064
W4394639039,Phase1,2015,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W2495059805,Phase1,2016,18,18.0,3.0,2.0,0.16666666666666666,0.6666666666666666,0.1111111111111111,18.0,3.0,0.16666666666666666,1.6666666666666667,2.0,1.0,6.7212833120107485,7.315218389752975
W2239731672,Phase1,2016,22,22.0,2.0,1.0,0.09090909090909091,0.5,0.045454545454545456,22.0,2.0,0.09090909090909091,1.5,1.5,1.0,8.607925002519554,8.607925002519554
W2466445867,Phase1,2016,7,7.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,,,,,
